language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.98  T=0.53 s (860.3 files/s 106278.3 lines/s)"
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/date_formatter_spec.rb,5,0,27
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/integration/watch/watch_install_spec.rb,6,0,27
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/plur/config_spec.rb,6,1,27
Go,tmp/goal-assessment/src-v0.60.0-rc.1/watch_messages.go,6,0,27
Bourne Shell,tmp/goal-assessment/src-v0.60.0-rc.1/.buildkite/scripts/integration.sh,8,1,26
Bourne Shell,tmp/goal-assessment/src-v0.60.0-rc.1/.buildkite/scripts/mise-setup.sh,6,1,26
Go,tmp/goal-assessment/src-v0.60.0-rc.1/dependencies.go,8,3,26
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/rspec_args_passthrough_formatter_dry_run.yml,0,0,26
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/calculator_spec.rb,6,3,26
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/minitest-reporters/test/string_helper_test.rb,6,0,26
Go,tmp/goal-assessment/src-v0.60.0-rc.1/framework/passthrough/parser.go,9,11,26
Go,tmp/goal-assessment/src-v0.60.0-rc.1/watch/event_admission.go,7,0,26
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/.plur.toml,6,2,25
Go,tmp/goal-assessment/src-v0.60.0-rc.1/dry_run_plan.go,4,0,25
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/turbo_tests_tag_filtering_dry_run.yml,0,0,25
Bourne Again Shell,tmp/goal-assessment/src-v0.60.0-rc.1/script/setup-bench-data,7,4,25
Go,tmp/goal-assessment/src-v0.60.0-rc.1/watch_find_test.go,7,0,25
Go,tmp/goal-assessment/src-v0.60.0-rc.1/watch_messages_test.go,4,0,25
JSON,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/.devcontainer/devcontainer.json,7,0,24
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/mixed-rspec-minitest/README.md,12,0,24
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/lib/tasks/toolchain.rake,4,0,24
Go,tmp/goal-assessment/src-v0.60.0-rc.1/framework/rspec/failure_list.go,5,2,23
ERB,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/views/pwa/manifest.json.erb,0,0,22
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/integration/watch/watch_find_live_parity_spec.rb,5,0,22
Bourne Shell,tmp/goal-assessment/src-v0.60.0-rc.1/.buildkite/scripts/goreleaser.sh,6,1,21
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/rspec_verify_mode_demo.yml,0,0,21
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/rspec_vs_plur_backtrace_comparison.yml,0,0,21
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/rspec_vs_plur_colorized_comparison.yml,0,0,21
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/environments/development.rb,15,18,21
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/counter.rb,6,0,21
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/failing_specs/spec/error_failures_spec.rb,4,0,21
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/integration/watch/watch_run_flags_spec.rb,2,0,21
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/support/tty_command_separated_printer.rb,5,5,21
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/goal/cli_inventory.md,3,0,20
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/framework_output_fast_job_dry_run.yml,0,0,20
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/spec/generated_examples_spec.rb,5,0,20
Go,tmp/goal-assessment/src-v0.60.0-rc.1/framework/rspec/formatter.go,6,5,20
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/minitest_grouped_ruby_command_output.yml,4,1,19
ERB,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/views/layouts/application.html.erb,5,3,19
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/setup,8,7,19
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/docs/configuration_target_doc_spec.rb,2,0,19
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/change_dir_nonexistent_error.yml,1,0,18
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/.devcontainer/compose.yaml,8,5,18
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/environments/production.rb,19,30,18
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/array_helpers.rb,4,0,18
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/plur_ruby_spec.rb,3,0,18
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/integration/watch/watch_dry_run_spec.rb,2,0,18
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/index.md,9,0,17
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/db/schema.rb,3,11,17
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/spec/rails_helper.rb,6,49,17
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/lib/plur/config.rb,5,2,17
Go,tmp/goal-assessment/src-v0.60.0-rc.1/internal/fsutil/fsutil.go,3,2,16
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/backspin/change_dir_missing_argument_error.yml,1,0,15
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/application.rb,6,21,15
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/date_formatter.rb,4,0,15
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/string_utils.rb,5,9,15
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/minitest-reporters/test/deprecation_test.rb,3,1,15
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/spec/spec_helper.rb,3,0,15
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/pyproject.toml,0,0,15
Bourne Shell,tmp/goal-assessment/src-v0.60.0-rc.1/.buildkite/scripts/build-and-test-go.sh,5,1,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/bin/rake,6,7,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/bin/rspec,6,7,14
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/README.md,3,0,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/validator.rb,5,9,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/spec/spec_helper.rb,2,0,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/gemfiles/rspec_3.13.1.gemfile,2,1,14
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/gemfiles/rspec_3.13.2.gemfile,2,1,14
CSS,tmp/goal-assessment/src-v0.60.0-rc.1/docs/stylesheets/extra.css,2,3,13
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/database-tasks/lib/tasks/multi_db_different_errors.rake,0,0,13
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/README.md,11,0,13
Go,tmp/goal-assessment/src-v0.60.0-rc.1/framework/adapter_subpackages_test.go,3,0,13
Go,tmp/goal-assessment/src-v0.60.0-rc.1/cmd/version.go,4,0,12
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/with-tasks.toml,3,2,12
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/database.yml,4,16,12
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/calculator.rb,2,5,12
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/spec_helper.rb,4,0,12
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/mixed-rspec-minitest/test/example_test.rb,3,0,12
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/.mise.toml,2,3,11
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/environments/test.rb,11,20,11
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/plur_ruby.rb,2,0,11
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/mixed-rspec-minitest/spec/example_spec.rb,2,0,11
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/README.md,7,0,11
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/spec/shared_example_consumers_spec.rb,2,0,11
Go,tmp/goal-assessment/src-v0.60.0-rc.1/internal/runtime/defaults_test.go,3,0,11
JSON,tmp/goal-assessment/src-v0.60.0-rc.1/skills-lock.json,0,0,11
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/overview/index.md,3,0,10
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/db/migrate/20250522091534_create_posts.rb,1,0,10
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/lib/plur.rb,5,3,10
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/wip/index.md,5,0,9
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/command-specific.toml,2,1,9
Bourne Again Shell,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/docker-entrypoint,3,2,9
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/db/migrate/20250522091529_create_users.rb,1,0,9
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/spec/spec_helper.rb,3,80,9
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/models/system_spec.rb,2,0,9
Go,tmp/goal-assessment/src-v0.60.0-rc.1/types/parser.go,1,9,9
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/spec/another_spec.rb,1,0,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/database-tasks/Rakefile,1,0,8
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/cable.yml,2,0,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/spec/env_test_spec.rb,1,2,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/exception_spec.rb,1,1,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/passing_spec.rb,1,1,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/test_failure_spec.rb,1,1,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/spec/support/shared_examples/arithmetic_examples.rb,1,0,8
Bourne Again Shell,tmp/goal-assessment/src-v0.60.0-rc.1/script/spec,3,4,8
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/spec/docs/watch_mode_doc_spec.rb,2,0,8
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/.agents/skills/autoresearch/agents/openai.yaml,1,0,7
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/doctor-test.toml,1,0,7
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/runner-jobs.toml,3,1,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/database-tasks/lib/tasks/multi_db_connection_error.rake,0,0,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/spec/factories/posts.rb,0,0,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/failing_specs/spec/single_failure_spec.rb,1,0,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/lib/example/processor.rb,0,0,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/lib/example/runner.rb,0,0,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/lib/utils/formatter.rb,0,1,7
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/lib/tasks/vulncheck.rake,0,0,7
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/architecture/index.md,3,0,6
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/development/index.md,3,0,6
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/features/index.md,3,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/spec/factories/users.rb,0,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/calculator_spec.rb,1,1,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/load_error_spec.rb,1,1,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/spec/example_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/spec/lib/example/processor_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/spec/lib/example/runner_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/spec/lib/misaligned_mapper_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/spec/lib/utils/formatter_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/spec/services/payment_processor_spec.rb,1,0,6
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/spec/standard_mapper_spec.rb,1,0,6
Go,tmp/goal-assessment/src-v0.60.0-rc.1/rails_init.go,3,0,6
Bourne Shell,tmp/goal-assessment/src-v0.60.0-rc.1/.buildkite/scripts/race.sh,2,1,5
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/.standard.yml,0,0,5
Markdown,tmp/goal-assessment/src-v0.60.0-rc.1/docs/goal-assessment/README.md,4,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/spec/simple_spec.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/database-tasks/lib/tasks/multi_db_duplicate_errors.rake,0,1,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/models/post.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/models/user.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/brakeman,2,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/puma.rb,3,30,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/empty_json/test_spec.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/lib/calculator.rb,0,2,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-errors/spec/syntax_error_spec.rb,0,2,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-mismatched-dirs/lib/example.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/rspec-success-simple/spec/simple_spec.rb,0,0,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/app/services/payment_processor.rb,0,1,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/lib/misaligned_mapper.rb,0,1,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/lib/no_spec_file.rb,0,1,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/lib/standard_mapper.rb,0,1,5
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/spec/spec_helper.rb,0,1,5
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/job-without-use.toml,1,2,4
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/minitest.toml,1,0,4
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/rails,0,0,4
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/rake,0,0,4
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/thrust,1,0,4
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/valid.toml,0,1,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/controllers/application_controller.rb,0,1,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/models/application_record.rb,0,0,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config.ru,2,1,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/initializers/filter_parameter_logging.rb,1,4,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/routes.rb,3,8,3
SVG,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/public/icon.svg,0,0,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/minitest-reporters/test/test_helper.rb,1,1,3
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/watch-find-test/config/routes.rb,0,1,3
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/type-mismatch.toml,0,1,2
Dockerfile,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/.devcontainer/Dockerfile,0,1,2
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/Rakefile,2,2,2
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/helpers/application_helper.rb,0,0,2
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/bin/dev,0,0,2
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/boot.rb,1,0,2
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/environment.rb,1,2,2
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/locales/en.yml,1,28,2
Bourne Again Shell,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/empty_json/rspec,0,1,2
Go,tmp/goal-assessment/src-v0.60.0-rc.1/internal/buildinfo/race_disabled.go,2,1,2
Go,tmp/goal-assessment/src-v0.60.0-rc.1/internal/buildinfo/race_enabled.go,2,1,2
YAML,tmp/goal-assessment/src-v0.60.0-rc.1/.bk.yaml,0,0,1
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/invalid-syntax.toml,0,1,1
Text,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/public/robots.txt,0,0,1
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/lib/models/temp_model.rb,0,0,1
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/test-global-config/spec/test_spec.rb,0,0,1
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/minitest-success/.rux.toml,0,0,1
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/config-test/comments-only.toml,0,3,0
CSS,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/assets/stylesheets/application.css,0,1,0
JavaScript,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/app/views/pwa/service-worker.js,0,26,0
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/initializers/content_security_policy.rb,2,23,0
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/config/initializers/inflections.rb,2,14,0
Ruby,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-rails/db/seeds.rb,0,9,0
TOML,tmp/goal-assessment/src-v0.60.0-rc.1/fixtures/projects/default-ruby/.plur.toml,0,3,0
SUM,,10266,2439,43501
